customer_id,first_name,last_name,state,city,signup_date,customer_segment
C04053,Emma,Ryan,NSW,Central Coast,2022-07-06,Premium
C04054,Thomas,White,NSW,Newcastle,2021-06-06,Budget
C04055,Ella,Wright,NSW,Wollongong,2024-09-14,Budget
C04056,Sophia,Kelly,WA,Perth,2021-10-11,Premium
C04057,Mia,Martin,WA,Bunbury,2021-07-18,Budget
C04058,Isla,Brown,WA,Perth,2023-05-13,Budget
C04059,Ruby,Nguyen,NT,Darwin,2021-12-04,Regular
C04060,Oliver,White,NSW,Wollongong,2021-11-16,Budget
C04061,Sebastian,Lewis,WA,Perth,2023-09-01,Regular
C04062,Jack,Lee,TAS,Launceston,2021-06-09,Budget
C04063,Charlotte,Taylor,NSW,Central Coast,2021-09-17,Budget
C04064,Alexander,Allen,NSW,Newcastle,2022-01-02,Premium
C04065,Sophia,Jones,QLD,Brisbane,2021-11-12,Regular
C04066,Henry,Allen,SA,Adelaide,2023-01-31,Budget
C04067,Chloe,Allen,NSW,Sydney,2024-03-13,Budget
C04068,Noah,Scott,VIC,Bendigo,2021-09-02,Budget
C04069,James,Singh,QLD,Townsville,2022-04-15,Budget
C04070,Chloe,Chen,QLD,Brisbane,2024-04-05,Regular
C04071,James,Green,NSW,Central Coast,2024-05-08,Regular
C04072,Harper,Thompson,NSW,Sydney,2021-11-05,Regular
C04073,Mason,Taylor,NSW,Newcastle,2022-01-31,Regular
C04074,Henry,Wilson,VIC,Bendigo,2024-05-06,Budget
C04075,Thomas,Brown,QLD,Brisbane,2022-09-08,Regular
C04076,Isla,Wilson,VIC,Melbourne,2024-11-12,Regular
C04077,Chloe,Chen,NSW,Newcastle,2024-10-03,Budget
C04078,Noah,Robinson,ACT,Canberra,2024-02-11,Regular
C04079,Ruby,Walker,NSW,Wollongong,2022-09-08,Regular
C04080,William,Robinson,VIC,Melbourne,2021-06-15,Regular
C04081,Ella,Jones,NSW,Wollongong,2023-05-22,Regular
C04082,Zoe,Wilson,NSW,Wollongong,2023-01-22,Regular
C04083,Isla,Brown,NSW,Central Coast,2022-06-17,Regular
C04084,Zoe,Thomas,VIC,Melbourne,2023-07-28,Premium
C04085,Henry,Smith,VIC,Bendigo,2022-11-14,Regular
C04086,Sebastian,Clark,VIC,Bendigo,2023-06-01,Regular
C04087,Liam,Lewis,NSW,Wollongong,2022-03-18,Regular
C04088,Mia,Williams,NSW,Central Coast,2023-02-01,Budget
C04089,Liam,Allen,NSW,Sydney,2022-08-20,Regular
C04090,Charlotte,Clark,QLD,Sunshine Coast,2022-04-17,Regular
C04091,Jack,Kelly,QLD,Brisbane,2024-11-21,Premium
C04092,Olivia,Smith,NSW,Wollongong,2024-03-27,Regular
C04093,Ethan,Williams,NSW,Sydney,2023-10-19,Premium
C04094,Noah,Nguyen,WA,Fremantle,2022-09-12,Regular
C04095,Zoe,Hall,SA,Mount Gambier,2024-02-01,Budget
C04096,Ethan,White,QLD,Townsville,2023-01-17,Regular
C04097,Emma,Williams,NSW,Wollongong,2022-09-20,Regular
C04098,Sophia,Green,NSW,Sydney,2022-01-29,Budget
C04099,Isla,Hall,VIC,Ballarat,2022-04-15,Regular
C04100,Jack,Robinson,QLD,Townsville,2022-02-06,Regular
C04101,Emma,Scott,VIC,Melbourne,2022-03-08,Premium
C04102,Ava,White,VIC,Bendigo,2023-04-06,Budget
C04103,James,Martin,QLD,Townsville,2024-04-03,Regular
C04104,Jack,Lewis,NSW,Sydney,2024-10-08,Regular
C04105,Thomas,Young,VIC,Geelong,2023-01-27,Budget
C04106,Harper,Harris,QLD,Sunshine Coast,2022-12-26,Regular
C04107,Olivia,Harris,NSW,Wollongong,2021-10-11,Regular
C04108,Ethan,Martin,NSW,Central Coast,2022-02-06,Regular
C04109,Zoe,White,QLD,Townsville,2024-05-24,Budget
C04110,Amelia,Anderson,VIC,Melbourne,2022-08-18,Regular
C04111,William,Allen,ACT,Canberra,2022-06-16,Budget
C04112,Lily,Harris,NSW,Wollongong,2024-03-27,Budget
C04113,Oliver,Thompson,QLD,Townsville,2021-09-11,Regular
C04114,Ava,Scott,NSW,Central Coast,2024-05-17,Regular
C04115,Thomas,Martin,VIC,Ballarat,2021-09-02,Regular
C04116,Ava,Lee,NSW,Central Coast,2023-07-13,Premium
C04117,Alexander,Green,SA,Adelaide,2023-04-24,Regular
C04118,Ava,Johnson,VIC,Bendigo,2022-03-11,Regular
C04119,Sebastian,Jones,SA,Mount Gambier,2024-03-29,Budget
C04120,Mason,Ryan,VIC,Melbourne,2022-11-22,Premium
C04121,Amelia,Young,NT,Darwin,2022-05-28,Regular
C04122,Ethan,Smith,VIC,Geelong,2022-11-14,Regular
C04123,Thomas,Lewis,QLD,Gold Coast,2024-01-28,Regular
C04124,Thomas,Martin,NSW,Wollongong,2024-10-03,Budget
C04125,Daniel,Thompson,QLD,Sunshine Coast,2022-06-28,Premium
C04126,Ruby,Harris,VIC,Melbourne,2024-01-27,Premium
C04127,Thomas,Wright,VIC,Ballarat,2023-05-07,Regular
C04128,Ella,Martin,NSW,Sydney,2022-10-08,Budget
C04129,Mia,Lewis,NSW,Newcastle,2024-02-02,Regular
C04130,Lily,Taylor,WA,Fremantle,2022-07-28,Regular
C04131,Zoe,Williams,NSW,Newcastle,2024-02-13,Regular
C04132,Noah,Lee,WA,Fremantle,2024-02-29,Regular
C04133,Oliver,King,NSW,Newcastle,2021-09-26,Budget
C04134,Isla,Robinson,SA,Mount Gambier,2022-01-20,Regular
C04135,Noah,Allen,VIC,Geelong,2021-08-06,Regular
C04136,Ethan,Taylor,VIC,Melbourne,2022-07-30,Premium
C04137,Chloe,Hall,NSW,Newcastle,2023-09-25,Budget
C04138,Mia,Martin,VIC,Melbourne,2022-11-28,Regular
C04139,Olivia,Wright,VIC,Melbourne,2021-10-03,Regular
C04140,Ethan,Williams,NSW,Central Coast,2021-07-10,Budget
C04141,Liam,Scott,VIC,Geelong,2023-11-30,Budget
C04142,Charlotte,Johnson,VIC,Melbourne,2021-08-07,Regular
C04143,Sophia,Thomas,NSW,Central Coast,2022-06-11,Regular
C04144,Sophia,Hall,VIC,Melbourne,2023-11-20,Regular
C04145,Jack,Kelly,VIC,Geelong,2024-07-12,Regular
C04146,Oliver,Scott,NSW,Central Coast,2023-03-28,Regular
C04147,Jack,Lewis,VIC,Ballarat,2022-01-09,Premium
C04148,Zoe,Lee,QLD,Gold Coast,2024-01-03,Budget
C04149,Noah,Allen,NSW,Sydney,2022-04-24,Budget
C04150,Zoe,Kelly,VIC,Ballarat,2021-09-06,Regular
C04151,Lily,Walker,WA,Perth,2022-02-12,Budget
C04152,Oliver,Robinson,VIC,Ballarat,2022-05-18,Regular
C04153,Sophia,King,QLD,Sunshine Coast,2022-07-26,Premium
C04154,Olivia,Ryan,QLD,Sunshine Coast,2021-07-18,Regular
C04155,Thomas,Lewis,WA,Fremantle,2023-02-08,Budget
C04156,Olivia,Taylor,VIC,Ballarat,2023-09-24,Budget
C04157,Isla,Wright,NSW,Sydney,2021-12-29,Premium
C04158,Emma,Scott,NSW,Sydney,2022-05-06,Regular
C04159,Sophia,Martin,VIC,Ballarat,2022-10-01,Premium
C04160,Ruby,Taylor,VIC,Melbourne,2024-09-10,Regular
C04161,Olivia,Taylor,VIC,Geelong,2022-10-20,Regular
C04162,James,Scott,NSW,Sydney,2021-08-23,Regular
C04163,Liam,Brown,QLD,Sunshine Coast,2023-05-06,Budget
C04164,Ethan,Clark,QLD,Gold Coast,2023-04-23,Regular
C04165,Chloe,Ryan,QLD,Brisbane,2022-09-06,Budget
C04166,Charlotte,King,WA,Bunbury,2023-01-05,Premium
C04167,William,Wright,NSW,Newcastle,2022-06-30,Budget
C04168,Olivia,Hall,NSW,Newcastle,2024-09-25,Regular
C04169,Alexander,Chen,VIC,Ballarat,2024-07-30,Budget
C04170,Emma,Taylor,NSW,Newcastle,2022-12-04,Budget
C04171,Zoe,King,WA,Perth,2023-11-27,Budget
C04172,Jack,Lee,VIC,Geelong,2021-09-24,Regular
C04173,Chloe,Nguyen,VIC,Melbourne,2024-02-11,Regular
C04174,Sebastian,Young,NSW,Sydney,2021-07-01,Regular
C04175,Ruby,Harris,WA,Bunbury,2021-12-08,Premium
C04176,Mia,Harris,VIC,Melbourne,2024-09-13,Regular
C04177,Jack,Lewis,NSW,Newcastle,2021-12-22,Regular
C04178,Ava,Singh,VIC,Bendigo,2022-12-14,Regular
C04179,Noah,Scott,WA,Bunbury,2023-08-26,Regular
C04180,Harper,Hall,SA,Adelaide,2024-11-23,Regular
C04181,Oliver,Singh,QLD,Brisbane,2021-06-10,Premium
C04182,Sophia,Jones,QLD,Sunshine Coast,2023-03-08,Budget
C04183,Jack,Wright,NSW,Sydney,2021-10-07,Regular
C04184,Charlotte,Lewis,VIC,Melbourne,2023-03-13,Regular
C04185,William,White,QLD,Brisbane,2024-09-04,Premium
C04186,Henry,Green,QLD,Brisbane,2024-04-25,Budget
C04187,Ava,Nguyen,QLD,Gold Coast,2022-11-17,Regular
C04188,Emma,Ryan,QLD,Sunshine Coast,2022-02-24,Regular
C04189,Alexander,Hall,VIC,Ballarat,2023-03-21,Budget
C04190,Alexander,Lee,NSW,Newcastle,2021-06-16,Regular
C04191,Isla,Kelly,VIC,Bendigo,2024-03-06,Premium
C04192,Chloe,Kelly,NSW,Newcastle,2022-09-24,Budget
C04193,Benjamin,King,ACT,Canberra,2023-05-27,Regular
C04194,Alexander,Singh,SA,Adelaide,2023-04-28,Regular
C04195,Ella,Thompson,NSW,Central Coast,2022-12-16,Regular
C04196,Isla,Lewis,QLD,Sunshine Coast,2024-05-15,Premium
C04197,Henry,Wilson,VIC,Ballarat,2023-11-13,Budget
C04198,Sophia,Thomas,VIC,Geelong,2021-07-07,Budget
C04199,Charlotte,Wright,VIC,Geelong,2023-06-13,Regular
C04200,Chloe,Thomas,WA,Fremantle,2023-07-05,Regular
C04201,James,Smith,NSW,Newcastle,2022-05-20,Regular
C04202,Lucas,Green,QLD,Gold Coast,2023-05-24,Budget
C04203,Alexander,Walker,QLD,Gold Coast,2023-02-05,Regular
C04204,Emma,Wright,NSW,Wollongong,2022-06-05,Premium
C04205,Emma,Anderson,SA,Adelaide,2022-10-17,Budget
C04206,Olivia,King,VIC,Geelong,2024-09-29,Regular
C04207,Lily,Harris,QLD,Townsville,2023-08-17,Regular
C04208,Mason,Allen,NSW,Central Coast,2023-08-26,Regular
C04209,Charlotte,Taylor,SA,Adelaide,2024-09-02,Regular
C04210,Jack,King,NSW,Wollongong,2021-08-20,Regular
C04211,James,Young,NSW,Sydney,2024-08-21,Regular
C04212,Isla,Harris,NSW,Newcastle,2022-03-03,Regular
C04213,Lily,Jones,NSW,Newcastle,2023-07-23,Budget
C04214,Henry,Singh,VIC,Melbourne,2024-05-19,Regular
C04215,Mason,Singh,NSW,Central Coast,2022-12-28,Regular
C04216,Benjamin,Wilson,QLD,Brisbane,2024-01-27,Budget
C04217,James,Smith,VIC,Geelong,2024-05-12,Budget
C04218,Charlotte,Martin,NSW,Wollongong,2022-09-11,Regular
C04219,Benjamin,White,VIC,Bendigo,2023-10-20,Premium
C04220,Noah,Smith,QLD,Gold Coast,2022-07-11,Budget
C04221,Thomas,Anderson,QLD,Sunshine Coast,2023-01-01,Budget
C04222,Sophia,Scott,NSW,Newcastle,2021-12-21,Regular
C04223,Harper,Lee,WA,Perth,2022-07-08,Regular
C04224,Thomas,Scott,QLD,Townsville,2024-05-07,Regular
C04225,Charlotte,Hall,SA,Adelaide,2023-10-13,Budget
C04226,Liam,Allen,NSW,Wollongong,2022-06-04,Premium
C04227,Benjamin,Thompson,NSW,Central Coast,2021-10-21,Regular
C04228,Isla,Wright,NSW,Central Coast,2021-07-11,Budget
C04229,Oliver,Jones,VIC,Geelong,2022-05-20,Regular
C04230,William,Martin,SA,Mount Gambier,2024-07-22,Regular
C04231,Sophia,Nguyen,QLD,Brisbane,2024-03-13,Regular
C04232,Mia,Kelly,VIC,Ballarat,2022-07-08,Premium
C04233,William,Young,NSW,Sydney,2022-05-05,Regular
C04234,Ava,Walker,VIC,Geelong,2023-07-16,Budget
C04235,Oliver,Johnson,VIC,Melbourne,2022-12-28,Premium
C04236,Olivia,King,VIC,Ballarat,2021-10-08,Premium
C04237,Sophia,Taylor,VIC,Ballarat,2023-03-03,Regular
C04238,Chloe,King,NSW,Wollongong,2022-09-24,Regular
C04239,Henry,Robinson,NSW,Sydney,2024-09-04,Budget
C04240,Benjamin,Chen,NSW,Central Coast,2021-09-11,Regular
C04241,Ella,Green,QLD,Brisbane,2023-01-23,Regular
C04242,Mia,Lewis,VIC,Ballarat,2022-08-09,Regular
C04243,Sophia,Scott,VIC,Bendigo,2023-05-21,Budget
C04244,Mia,Young,VIC,Bendigo,2022-02-25,Premium
C04245,Ruby,Clark,NSW,Sydney,2023-06-24,Premium
C04246,Chloe,Jones,NSW,Wollongong,2024-04-25,Budget
C04247,Lily,Taylor,SA,Adelaide,2023-12-15,Regular
C04248,William,Thompson,VIC,Melbourne,2021-06-23,Budget
C04249,William,White,NSW,Central Coast,2024-07-26,Regular
C04250,Liam,White,VIC,Bendigo,2021-08-08,Regular
C04251,Chloe,Ryan,QLD,Townsville,2022-11-29,Budget
C04252,Harper,Singh,NSW,Sydney,2023-08-21,Regular
C04253,Ruby,Scott,NSW,Central Coast,2024-01-21,Budget
C04254,Thomas,Walker,NSW,Newcastle,2022-06-10,Budget
C04255,Zoe,Williams,SA,Mount Gambier,2024-08-20,Premium
C04256,Thomas,Thompson,QLD,Townsville,2024-04-06,Premium
C04257,Liam,Thomas,NSW,Wollongong,2024-10-07,Budget
C04258,William,Singh,VIC,Geelong,2024-08-16,Regular
C04259,Benjamin,Wright,WA,Bunbury,2024-04-20,Premium
C04260,Benjamin,Thompson,VIC,Bendigo,2023-08-28,Regular
C04261,Benjamin,Singh,WA,Bunbury,2023-03-23,Budget
C04262,Lily,Harris,QLD,Gold Coast,2022-03-12,Budget
C04263,Mia,Singh,NSW,Central Coast,2021-11-07,Premium
C04264,Oliver,Allen,QLD,Brisbane,2023-09-12,Regular
C04265,Chloe,Green,NSW,Sydney,2023-09-02,Budget
C04266,Ethan,Kelly,TAS,Hobart,2024-01-28,Regular
C04267,Mason,Taylor,QLD,Brisbane,2024-08-04,Budget
C04268,Ruby,Young,VIC,Geelong,2023-10-06,Budget
C04269,Daniel,Green,NSW,Newcastle,2024-01-06,Regular
C04270,Oliver,Thomas,SA,Mount Gambier,2023-02-21,Premium
C04271,Lily,Kelly,QLD,Gold Coast,2021-08-01,Regular
C04272,Jack,Thompson,VIC,Geelong,2021-11-26,Premium
C04273,Zoe,Kelly,NSW,Sydney,2022-01-18,Regular
C04274,Mia,King,QLD,Townsville,2023-12-08,Regular
C04275,Olivia,Nguyen,NSW,Wollongong,2024-06-08,Regular
C04276,Mason,Ryan,NSW,Newcastle,2022-12-09,Regular
C04277,Lily,Wilson,QLD,Sunshine Coast,2022-10-16,Budget
C04278,Alexander,Brown,WA,Bunbury,2021-11-02,Regular
C04279,Grace,Martin,VIC,Melbourne,2023-08-01,Premium
C04280,Ella,Kelly,QLD,Brisbane,2023-05-05,Budget
C04281,Benjamin,Martin,WA,Perth,2021-12-28,Regular
C04282,Olivia,Johnson,SA,Adelaide,2024-04-12,Regular
C04283,Mason,King,SA,Adelaide,2022-01-21,Regular
C04284,Ruby,Jones,ACT,Canberra,2023-02-02,Regular
C04285,Benjamin,Wright,NSW,Sydney,2024-04-26,Premium
C04286,Oliver,King,NSW,Newcastle,2023-09-02,Regular
C04287,Isla,Ryan,SA,Adelaide,2023-01-28,Budget
C04288,Ella,Ryan,VIC,Melbourne,2021-07-10,Regular
C04289,Grace,Harris,QLD,Sunshine Coast,2024-08-01,Regular
C04290,Olivia,Walker,QLD,Brisbane,2021-11-02,Regular
C04291,Mia,Wright,SA,Adelaide,2024-10-11,Budget
C04292,Olivia,Robinson,NSW,Central Coast,2023-09-10,Regular
C04293,Noah,Harris,NSW,Newcastle,2021-07-05,Regular
C04294,Ruby,Scott,NSW,Newcastle,2023-10-11,Regular
C04295,Sebastian,Thomas,NSW,Wollongong,2022-08-22,Regular
C04296,Ella,Singh,QLD,Gold Coast,2022-11-01,Regular
C04297,Olivia,Lewis,WA,Fremantle,2021-06-13,Regular
C04298,Ruby,Nguyen,QLD,Gold Coast,2023-02-01,Regular
C04299,Mason,Wilson,NSW,Sydney,2024-09-12,Regular
C04300,Oliver,Robinson,TAS,Launceston,2023-06-16,Regular
C04301,Mason,Clark,SA,Mount Gambier,2023-09-08,Budget
C04302,Mason,Young,NSW,Central Coast,2023-12-07,Regular
C04303,Zoe,Scott,NSW,Central Coast,2023-03-14,Regular
C04304,Lily,Young,QLD,Brisbane,2023-05-22,Regular
C04305,Ethan,Nguyen,VIC,Melbourne,2024-05-27,Budget
C04306,Benjamin,Thomas,QLD,Sunshine Coast,2021-07-04,Budget
C04307,Noah,Nguyen,WA,Fremantle,2024-04-10,Premium
C04308,Jack,Ryan,WA,Bunbury,2023-12-13,Budget
C04309,Charlotte,Wilson,VIC,Bendigo,2023-09-20,Regular
C04310,Harper,King,NSW,Sydney,2023-07-21,Regular
C04311,Ava,Nguyen,QLD,Townsville,2023-01-03,Premium
C04312,Liam,Martin,QLD,Townsville,2022-05-23,Regular
C04313,Thomas,Kelly,NSW,Central Coast,2022-06-13,Regular
C04314,Emma,Harris,QLD,Brisbane,2023-07-27,Regular
C04315,James,Thomas,SA,Mount Gambier,2022-05-29,Regular
C04316,Sebastian,Hall,QLD,Gold Coast,2024-09-17,Budget
C04317,Alexander,Lewis,TAS,Hobart,2022-08-16,Regular
C04318,Lily,Lee,VIC,Bendigo,2024-07-13,Premium
C04319,Thomas,Smith,VIC,Geelong,2023-07-03,Budget
C04320,Liam,Ryan,NSW,Newcastle,2022-11-04,Premium
C04321,Noah,Thompson,SA,Mount Gambier,2024-10-28,Budget
C04322,Ava,Thomas,NSW,Newcastle,2024-10-10,Regular
C04323,Liam,Chen,NSW,Sydney,2021-10-15,Regular
C04324,Sebastian,Lewis,ACT,Canberra,2023-08-26,Regular
C04325,Lucas,White,QLD,Brisbane,2023-02-15,Budget
C04326,William,Brown,WA,Fremantle,2024-07-30,Regular
C04327,Grace,Allen,NSW,Central Coast,2023-03-21,Regular
C04328,Alexander,Walker,VIC,Geelong,2021-08-07,Premium
C04329,Ethan,Singh,QLD,Townsville,2023-01-30,Regular
C04330,Amelia,King,SA,Adelaide,2023-01-29,Budget
C04331,Jack,Thompson,TAS,Hobart,2021-09-22,Premium
C04332,Thomas,Walker,WA,Perth,2024-08-11,Budget
C04333,Alexander,Scott,QLD,Brisbane,2024-11-26,Budget
C04334,Isla,Young,QLD,Gold Coast,2024-08-08,Budget
C04335,Ava,Scott,VIC,Melbourne,2023-06-28,Regular
C04336,Mason,Smith,NSW,Central Coast,2023-06-17,Regular
C04337,Ella,Walker,VIC,Bendigo,2023-09-16,Regular
C04338,Grace,Green,VIC,Bendigo,2022-04-10,Budget
C04339,Ethan,Anderson,QLD,Sunshine Coast,2021-06-14,Regular
C04340,Emma,Singh,VIC,Melbourne,2022-05-01,Regular
C04341,Liam,Lee,NSW,Wollongong,2023-09-07,Regular
C04342,James,Jones,VIC,Geelong,2022-05-14,Regular
C04343,Oliver,Jones,NSW,Sydney,2024-08-22,Budget
C04344,Chloe,King,NSW,Wollongong,2024-11-25,Budget
C04345,Charlotte,Harris,QLD,Gold Coast,2024-04-22,Regular
C04346,Benjamin,Anderson,NSW,Wollongong,2022-06-12,Budget
C04347,Olivia,Young,NSW,Central Coast,2023-01-08,Premium
C04348,Alexander,Walker,NSW,Central Coast,2021-07-23,Regular
C04349,Mason,Scott,WA,Perth,2023-03-08,Budget
C04350,Zoe,Young,NSW,Central Coast,2023-09-25,Regular
C04351,Lily,Robinson,QLD,Townsville,2021-08-09,Budget
C04352,Jack,Singh,WA,Fremantle,2021-12-01,Regular
C04353,Mia,Johnson,NSW,Wollongong,2021-11-08,Regular
C04354,Alexander,Hall,ACT,Canberra,2024-10-22,Budget
C04355,Daniel,Williams,VIC,Melbourne,2023-05-07,Regular
C04356,Harper,Martin,QLD,Brisbane,2023-03-20,Budget
C04357,Lucas,Brown,NSW,Central Coast,2023-06-20,Regular
C04358,Olivia,Jones,SA,Adelaide,2024-03-04,Budget
C04359,Amelia,Scott,NSW,Newcastle,2021-06-26,Budget
C04360,Jack,King,NSW,Wollongong,2021-07-08,Budget
C04361,Alexander,Smith,SA,Adelaide,2022-05-31,Regular
C04362,Zoe,Lewis,QLD,Townsville,2023-08-16,Budget
C04363,Isla,Robinson,QLD,Gold Coast,2024-04-18,Regular
C04364,Alexander,Robinson,VIC,Ballarat,2021-07-14,Premium
C04365,Lily,Thompson,NSW,Central Coast,2023-03-21,Regular
C04366,Lily,King,NSW,Central Coast,2022-12-31,Premium
C04367,Thomas,Wilson,NSW,Newcastle,2022-09-28,Regular
C04368,William,Martin,NSW,Newcastle,2024-10-21,Budget
C04369,Zoe,Young,WA,Bunbury,2024-04-04,Budget
C04370,Sebastian,Robinson,WA,Fremantle,2021-08-27,Premium
C04371,Lucas,Clark,VIC,Melbourne,2024-10-04,Regular
C04372,Isla,Clark,NSW,Sydney,2024-06-12,Budget
C04373,Charlotte,Singh,QLD,Sunshine Coast,2022-08-30,Regular
C04374,Noah,Thompson,WA,Perth,2023-08-08,Regular
C04375,Oliver,Hall,VIC,Ballarat,2024-07-23,Regular
C04376,Grace,Thomas,VIC,Geelong,2022-01-31,Regular
C04377,Amelia,White,NSW,Central Coast,2022-04-22,Regular
C04378,Sophia,Nguyen,QLD,Townsville,2021-06-15,Regular
C04379,Ethan,Jones,QLD,Sunshine Coast,2024-02-09,Budget
C04380,Ruby,Johnson,WA,Bunbury,2022-03-09,Budget
C04381,Emma,Allen,NSW,Sydney,2023-01-14,Regular
C04382,Thomas,Scott,QLD,Sunshine Coast,2022-10-13,Premium
C04383,Thomas,Taylor,WA,Fremantle,2023-09-14,Regular
C04384,Olivia,Wilson,NSW,Central Coast,2021-06-06,Regular
C04385,Ava,Nguyen,QLD,Brisbane,2024-05-30,Regular
C04386,Mia,Ryan,VIC,Bendigo,2021-06-13,Regular
C04387,Liam,Thomas,VIC,Ballarat,2021-09-15,Regular
C04388,Ava,Lewis,VIC,Bendigo,2021-06-18,Regular
C04389,Olivia,King,VIC,Melbourne,2023-10-27,Regular
C04390,Chloe,Jones,VIC,Melbourne,2021-06-23,Budget
C04391,Jack,Chen,QLD,Gold Coast,2021-09-29,Budget
C04392,Sophia,Thompson,NSW,Wollongong,2022-03-05,Regular
C04393,Chloe,Harris,NSW,Newcastle,2023-12-30,Budget
C04394,Chloe,Chen,QLD,Sunshine Coast,2022-09-17,Budget
C04395,Lily,Robinson,WA,Fremantle,2021-08-25,Regular
C04396,Isla,Lee,VIC,Geelong,2024-01-06,Regular
C04397,Grace,Kelly,SA,Mount Gambier,2022-11-10,Budget
C04398,Alexander,King,TAS,Hobart,2023-03-16,Regular
C04399,Emma,Brown,NSW,Wollongong,2023-04-06,Regular
C04400,James,Chen,VIC,Melbourne,2024-06-27,Premium
C04401,Benjamin,Anderson,VIC,Geelong,2023-01-02,Budget
C04402,Oliver,King,QLD,Townsville,2023-09-10,Regular
C04403,Sebastian,Lee,WA,Fremantle,2022-04-02,Regular
C04404,Ethan,Walker,NSW,Central Coast,2023-07-19,Regular
C04405,Thomas,Smith,NSW,Central Coast,2022-03-13,Regular
C04406,Ava,Young,VIC,Ballarat,2023-12-07,Budget
C04407,James,Hall,VIC,Bendigo,2021-07-03,Regular
C04408,Emma,Nguyen,NT,Darwin,2024-03-29,Regular
C04409,Lucas,Lewis,TAS,Hobart,2021-10-17,Regular
C04410,Noah,Thompson,QLD,Brisbane,2023-10-15,Regular
C04411,Liam,Nguyen,VIC,Ballarat,2024-05-14,Regular
C04412,Jack,Kelly,NSW,Wollongong,2023-02-09,Regular
C04413,Lily,Thomas,VIC,Bendigo,2024-08-05,Regular
C04414,Ethan,Thompson,TAS,Launceston,2022-08-12,Regular
C04415,Daniel,Harris,QLD,Townsville,2024-09-08,Regular
C04416,Alexander,Thomas,NSW,Sydney,2024-05-10,Premium
C04417,Thomas,Thompson,VIC,Ballarat,2023-09-07,Premium
C04418,Ruby,Thompson,VIC,Melbourne,2024-07-09,Regular
C04419,Alexander,Harris,QLD,Townsville,2022-11-23,Premium
C04420,Liam,Young,VIC,Melbourne,2023-07-07,Premium
C04421,Ethan,Lewis,NSW,Newcastle,2024-02-05,Budget
C04422,Ethan,Chen,NSW,Wollongong,2022-10-14,Budget
C04423,James,Walker,NSW,Newcastle,2022-05-02,Regular
C04424,Ava,Clark,VIC,Geelong,2022-06-24,Budget
C04425,Ava,Johnson,QLD,Townsville,2022-08-10,Budget
C04426,Oliver,Wright,VIC,Bendigo,2023-01-14,Regular
C04427,Oliver,Allen,VIC,Geelong,2023-03-22,Regular
C04428,Chloe,Chen,VIC,Bendigo,2023-07-11,Premium
C04429,Jack,King,NSW,Newcastle,2023-11-17,Regular
C04430,Benjamin,Thompson,SA,Adelaide,2022-09-02,Budget
C04431,Oliver,Smith,QLD,Brisbane,2022-03-07,Regular
C04432,Sebastian,Johnson,VIC,Ballarat,2021-06-01,Regular
C04433,Ava,Johnson,NSW,Newcastle,2024-04-23,Regular
C04434,Ella,Wilson,TAS,Launceston,2021-10-23,Premium
C04435,Amelia,Wright,SA,Adelaide,2024-02-15,Regular
C04436,Mia,Jones,NSW,Wollongong,2023-05-02,Regular
C04437,Lily,King,SA,Mount Gambier,2023-03-25,Regular
C04438,Noah,Smith,QLD,Gold Coast,2024-07-03,Budget
C04439,Charlotte,Singh,NSW,Central Coast,2023-01-04,Budget
C04440,Henry,Harris,NSW,Central Coast,2022-04-05,Budget
C04441,Thomas,Scott,VIC,Geelong,2022-07-23,Budget
C04442,William,Lewis,QLD,Brisbane,2023-08-25,Regular
C04443,James,Jones,VIC,Bendigo,2021-06-08,Regular
C04444,Oliver,King,NSW,Sydney,2023-04-18,Premium
C04445,Emma,Lewis,VIC,Ballarat,2022-03-05,Premium
C04446,William,Lewis,WA,Bunbury,2024-01-25,Budget
C04447,Grace,Wright,NSW,Central Coast,2022-12-06,Regular
C04448,Harper,Walker,VIC,Ballarat,2024-04-02,Regular
C04449,Olivia,Allen,NSW,Sydney,2023-10-29,Budget
C04450,Lucas,Nguyen,NSW,Central Coast,2022-06-26,Budget
C04451,Daniel,Williams,QLD,Townsville,2022-11-20,Budget
C04452,Henry,Chen,NSW,Central Coast,2022-11-30,Regular
C04453,Chloe,Clark,QLD,Brisbane,2024-05-06,Budget
C04454,Lily,Martin,QLD,Townsville,2024-08-20,Budget
C04455,Mason,Clark,WA,Bunbury,2021-11-06,Regular
C04456,Ruby,Thompson,VIC,Melbourne,2024-09-19,Budget
C04457,Ethan,Singh,WA,Perth,2022-12-30,Premium
C04458,Ava,Wilson,NSW,Central Coast,2023-11-11,Regular
C04459,Noah,Taylor,QLD,Sunshine Coast,2023-07-21,Regular
C04460,William,Robinson,QLD,Brisbane,2021-12-31,Regular
C04461,Lily,Williams,SA,Adelaide,2022-10-29,Regular
C04462,Mason,Scott,NSW,Central Coast,2023-11-12,Budget
C04463,Lily,Green,NSW,Newcastle,2024-09-24,Budget
C04464,Ruby,Green,NSW,Central Coast,2023-02-05,Regular
C04465,Daniel,Ryan,QLD,Sunshine Coast,2023-08-24,Budget
C04466,Ella,Wilson,QLD,Brisbane,2024-04-17,Budget
C04467,Grace,Robinson,SA,Adelaide,2022-07-25,Regular
C04468,Benjamin,Anderson,QLD,Brisbane,2023-04-07,Premium
C04469,Daniel,Johnson,NSW,Sydney,2023-07-28,Premium
